SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalPrice
19342,42058,42039,2023-10-01,1,472.65
19343,15611,47214,2023-07-28,2,448.02
19344,18914,1437,2024-07-21,4,1996.96
19345,11980,33770,2024-05-10,1,180.7
19346,39742,39302,2024-03-02,5,1816.65
19347,24931,3430,2023-12-29,2,71.88
19348,45593,46887,2024-04-05,5,227.25
19349,17384,68,2023-09-22,4,860.64
19350,48248,35935,2025-02-15,3,1213.92
19351,42250,35636,2024-01-24,3,85.23
19352,40437,13579,2024-08-11,5,587.6
19353,5328,43877,2023-12-31,1,287.4
19354,12960,38859,2023-08-18,3,156.69
19355,38791,13300,2023-07-17,4,803.36
19356,31042,7101,2024-03-31,3,933.12
19357,1722,1953,2023-07-05,4,283.08
19358,21180,19708,2023-08-01,4,913.96
19359,44813,34757,2024-02-25,5,435.45
19360,45903,16781,2025-05-21,3,1191.48
19361,480,28247,2024-09-01,1,311.37
19362,27164,37307,2023-12-02,1,470.82
19363,46684,30194,2023-09-12,2,535.26
19364,32939,2000,2024-08-16,1,128.09
19365,17268,49571,2025-02-09,1,415.69
19366,23259,23191,2025-01-10,3,1303.68
19367,45622,49158,2024-01-23,1,291.81
19368,3081,20595,2023-08-02,1,466.05
19369,18903,18799,2023-12-20,4,1972.72
19370,1647,41626,2024-05-24,4,1471.64
19371,15652,32013,2024-12-14,3,412.5
19372,6816,37960,2024-12-07,3,506.82
19373,12600,12146,2025-06-01,3,1448.22
19374,39759,345,2024-01-25,5,148.45
19375,876,10793,2023-11-18,1,113.14
19376,24008,23971,2024-12-06,2,318.94
19377,8202,42987,2025-03-28,1,32.58
19378,20944,38243,2025-02-13,2,505.0
19379,23619,5607,2023-12-25,5,1833.0
19380,39990,47474,2025-02-16,2,547.56
19381,27460,2786,2024-09-16,4,265.48
19382,31812,5450,2023-09-15,4,379.44
19383,35166,17135,2024-11-04,3,120.36
19384,1060,29221,2024-12-09,2,642.46
19385,573,22167,2023-10-12,4,1270.92
19386,43576,32601,2023-06-24,5,1222.0
19387,23740,20763,2025-06-20,4,538.8
19388,10984,32532,2023-11-30,3,200.25
19389,8356,47113,2024-09-27,2,786.04
19390,17094,19735,2025-06-12,5,845.45
19391,26681,20389,2023-10-14,2,477.06
19392,7944,15623,2023-11-01,3,513.0
19393,17990,44015,2023-07-13,1,285.41
19394,25624,605,2024-12-11,3,91.77
19395,12317,48741,2024-02-05,1,54.35
19396,24863,2613,2025-04-04,5,2011.85
19397,37605,27215,2025-04-21,3,842.76
19398,26477,34200,2025-05-29,5,2343.8
19399,6088,41589,2024-11-13,1,351.1
19400,30334,14351,2024-09-18,5,1159.6
19401,9553,5371,2025-02-19,3,1117.59
19402,43377,34076,2025-03-14,4,1026.4
19403,36746,38300,2023-10-11,1,353.79
19404,8223,32051,2025-02-24,1,178.89
19405,21537,20344,2024-09-20,3,286.53
19406,2308,48007,2024-06-13,3,575.64
19407,28088,23199,2023-12-11,4,631.28
19408,25280,24952,2023-06-28,3,1188.03
19409,2233,46300,2025-05-10,5,704.6
19410,13536,26820,2025-01-26,3,1205.91
19411,32784,48986,2024-01-20,3,1223.61
19412,29367,5631,2023-08-15,5,2378.75
19413,49152,40679,2025-05-02,1,386.69
19414,44963,33986,2023-10-19,1,365.91
19415,37130,18747,2024-03-30,1,86.74
19416,43805,42520,2024-11-17,2,454.04
19417,8548,23415,2024-10-07,3,1120.14
19418,3086,20985,2024-01-29,4,177.24
19419,16620,1023,2024-09-19,1,461.59
19420,12492,19772,2024-01-08,1,303.33
19421,47731,42779,2025-02-10,1,72.64
19422,21460,6742,2024-09-17,3,1429.8
19423,13679,16248,2024-10-20,3,1001.4
19424,20690,10148,2025-02-19,4,1814.08
19425,33981,30553,2025-05-05,5,1586.4
19426,42314,21122,2024-07-04,3,153.72
19427,16595,12482,2024-12-05,3,101.25
19428,26510,1759,2025-02-13,4,750.04
19429,14017,41886,2024-03-06,2,521.26
19430,27661,17641,2024-04-16,5,2142.75
19431,30326,48249,2024-10-12,1,210.03
19432,39863,29283,2024-03-07,5,2042.45
19433,15546,20392,2023-10-13,2,636.36
19434,1454,49946,2024-03-08,3,186.75
19435,8609,19546,2025-03-25,1,333.57
19436,15296,44226,2023-11-05,2,609.38
19437,42990,19828,2024-08-04,1,313.3
19438,3130,22203,2024-11-23,4,1460.44
19439,21705,16175,2024-07-06,3,729.48
19440,1137,38506,2024-01-31,5,33.45
19441,32715,15380,2023-08-25,4,147.56
19442,12058,43871,2024-09-17,5,1747.05
19443,15354,22997,2024-02-29,4,1122.28
19444,6551,20814,2024-10-02,4,1332.24
19445,15281,32708,2024-12-25,3,708.51
19446,30787,12903,2024-01-05,4,1677.12
19447,22892,38756,2025-05-04,2,656.38
19448,35051,36222,2024-03-18,2,336.78
19449,5297,28976,2024-06-19,5,356.45
19450,49686,11601,2023-11-22,5,444.85
19451,37669,20257,2024-10-12,5,713.8
19452,22160,24251,2024-10-16,4,56.32
19453,18870,26791,2025-01-24,1,267.1
19454,41676,12466,2024-01-25,5,1160.05
19455,47342,25347,2023-08-15,4,1930.56
19456,21433,36886,2023-12-26,3,1278.45
19457,26138,12889,2025-02-12,5,1809.6
19458,6687,262,2025-05-20,3,1362.06
19459,214,21751,2023-07-24,5,1249.65
19460,18254,31435,2024-08-04,5,288.0
19461,17416,9,2024-04-24,5,1633.7
19462,41718,45223,2024-04-09,2,898.38
19463,4468,3252,2024-08-11,2,510.38
19464,36592,30229,2024-07-04,3,1378.14
19465,37860,47005,2025-01-24,4,608.6
19466,19924,39791,2025-04-20,5,1649.8
19467,13969,5699,2025-04-17,3,476.46
19468,31293,40289,2024-10-04,5,1554.75
19469,17544,6085,2024-03-31,3,708.3
19470,6690,20728,2023-07-08,3,396.27
19471,39806,15153,2024-06-27,5,1785.8
19472,42520,20531,2023-08-26,5,795.3
19473,42325,22491,2024-12-17,1,368.17
19474,45457,14838,2025-06-03,4,1353.56
19475,8770,29847,2025-06-02,3,1323.09
19476,39952,31339,2024-01-18,3,1214.58
19477,48828,26620,2024-04-04,2,326.06
19478,655,36158,2023-07-30,1,472.45
19479,36087,9429,2025-04-21,2,245.06
19480,31505,28799,2024-01-10,4,722.6
19481,17547,11314,2024-04-25,1,58.05
19482,20841,27758,2024-09-08,3,756.72
19483,8896,1577,2023-11-02,5,1904.75
19484,35148,39492,2025-05-01,5,76.9
19485,46920,15288,2024-08-05,5,1230.05
19486,25725,35929,2023-09-18,1,246.64
19487,12902,8329,2024-01-05,4,1313.04
19488,8499,28603,2025-05-13,4,1208.36
19489,47463,8201,2024-07-29,2,558.72
19490,17126,41316,2023-08-13,3,65.67
19491,27797,32783,2024-07-02,5,498.4
19492,34567,35283,2023-08-15,4,184.36
19493,43249,1475,2023-09-06,5,1088.8
19494,30665,21232,2024-11-15,2,633.26
19495,39653,24254,2025-02-20,3,1211.94
19496,26584,21147,2024-11-10,1,385.15
19497,25666,14442,2025-03-25,5,888.25
19498,13129,6589,2025-05-06,3,170.76
19499,15692,17507,2024-09-12,5,1314.4
19500,23443,49261,2025-03-23,2,236.76
19501,38336,21790,2024-06-05,5,2438.95
19502,41397,44398,2024-12-03,3,904.2
19503,41020,2782,2024-02-12,5,997.0
19504,44042,45441,2024-08-16,4,291.6
19505,37882,6012,2023-11-13,5,609.25
19506,13681,37212,2024-12-24,4,420.32
19507,29265,45259,2024-05-22,3,992.49
19508,1786,38868,2024-12-26,4,559.36
19509,396,46435,2024-12-18,3,1454.7
19510,48617,3034,2024-11-28,5,718.25
19511,33325,37813,2024-03-26,1,15.72
19512,46987,35466,2023-08-18,5,2300.6
19513,25112,48136,2024-02-27,4,1955.08
19514,49885,19881,2024-02-20,3,1008.75
19515,32568,43337,2024-10-15,1,477.36
19516,39663,33184,2023-08-13,5,2236.85
19517,7909,3889,2023-06-24,4,1517.68
19518,35246,38119,2025-04-13,5,1572.5
19519,24434,41751,2024-12-12,2,74.38
19520,27915,36937,2025-05-22,5,1275.35
19521,45747,23441,2025-02-19,5,788.9
19522,46976,13388,2024-10-26,1,368.92
19523,12441,25439,2025-06-20,3,279.48
19524,14917,23539,2023-12-31,3,770.55
19525,4419,1386,2025-04-12,4,479.24
19526,13949,22943,2025-01-07,3,1012.68
19527,24165,29538,2023-11-03,2,836.7
19528,10517,31319,2024-01-28,3,676.44
19529,43577,33631,2025-01-23,1,465.22
19530,27700,31767,2024-03-24,3,103.14
19531,8634,39702,2023-11-09,3,1002.21
19532,8363,39882,2025-03-26,2,16.4
19533,28249,47070,2023-06-29,2,39.0
19534,34637,31232,2024-04-04,5,1819.9
19535,46614,16962,2024-09-17,4,1733.68
19536,19218,25316,2024-10-15,5,2428.0
19537,8138,23554,2025-01-05,3,1287.0
19538,41712,1680,2025-02-01,2,198.12
19539,45581,11229,2023-11-05,4,597.4
19540,18686,23306,2023-11-21,3,1037.7
19541,25218,33473,2024-01-12,2,72.58
19542,8407,43803,2024-06-02,3,826.29
19543,38891,29423,2024-06-15,3,722.61
19544,20038,27032,2023-10-01,1,26.47
19545,41601,6786,2024-03-05,2,540.22
19546,48821,14575,2024-05-29,2,924.2
19547,27338,6743,2024-07-20,2,852.14
19548,9778,35410,2023-12-13,3,1145.13
19549,28139,33557,2024-03-19,5,418.65
19550,28793,22084,2024-12-11,5,1745.95
19551,49727,42015,2023-11-19,3,334.71
19552,12421,38531,2023-11-12,2,554.48
19553,13179,27182,2023-09-28,4,405.52
19554,2285,22702,2023-07-17,4,1840.16
19555,35684,31986,2024-10-16,3,1397.46
19556,41618,1307,2024-07-12,1,193.07
19557,34825,46676,2023-07-22,4,665.36
19558,48158,13735,2024-10-22,4,844.12
19559,2125,33135,2024-12-21,5,2483.55
19560,45036,14181,2024-04-10,5,634.0
19561,3081,26498,2025-03-23,3,739.65
19562,21291,42183,2025-02-25,1,95.37
19563,29000,24216,2024-06-02,5,2167.3
19564,49975,25703,2025-02-12,3,1038.27
19565,11050,2137,2024-04-15,2,315.24
19566,10606,8093,2024-11-22,3,549.21
19567,17029,40312,2025-03-02,4,1662.12
19568,3002,46099,2023-07-07,2,585.46
19569,913,45967,2024-08-30,4,1931.96
19570,7681,5126,2023-11-02,3,220.05
19571,39936,37816,2024-03-29,5,1437.35
19572,10227,5762,2024-10-15,5,1834.1
19573,38805,21591,2023-10-12,3,752.52
19574,37805,45389,2024-09-22,2,918.54
19575,3804,11854,2025-03-03,1,16.97
19576,35003,9731,2024-04-09,4,1477.84
19577,553,40241,2024-10-09,5,169.65
19578,20265,19101,2025-06-09,1,379.84
19579,47882,19904,2025-03-04,2,464.98
19580,2803,18401,2023-11-24,2,23.58
19581,18453,3613,2024-06-11,1,37.91
19582,30767,39917,2024-11-01,5,2194.45
19583,38327,44344,2025-04-10,4,413.28
19584,34444,8096,2024-05-20,2,807.66
19585,29568,20126,2023-11-19,4,1509.56
19586,18446,41772,2023-07-26,3,1051.38
19587,49859,858,2023-07-11,3,240.87
19588,4490,40816,2024-07-05,5,86.15
19589,32002,14194,2024-12-01,5,2095.0
19590,32783,45960,2024-06-28,2,618.88
19591,20184,47377,2024-12-20,4,872.0
19592,29955,14498,2025-01-29,4,517.84
19593,12060,40159,2024-03-08,3,1201.65
19594,39114,7998,2024-08-17,4,1977.2
19595,20832,48187,2025-04-06,3,247.62
19596,22121,38333,2024-02-02,3,1389.03
19597,11731,12691,2024-03-06,1,69.04
19598,31538,25840,2024-03-09,3,143.55
19599,28681,12666,2024-06-24,3,893.64
19600,21037,42423,2023-09-09,1,62.2
19601,8162,17286,2024-08-05,5,1189.4
19602,9338,39684,2024-12-04,1,11.97
19603,32414,48204,2023-07-26,1,499.52
19604,10435,41625,2024-08-08,1,53.66
19605,10985,9779,2025-06-16,1,188.05
19606,35484,42830,2024-06-11,4,94.8
19607,37733,32703,2024-08-11,3,59.64
19608,43605,21899,2024-07-30,2,632.6
19609,24955,40220,2024-01-09,1,181.52
19610,42744,20305,2025-01-03,2,954.14
19611,4409,21836,2023-12-17,2,684.8
19612,8390,47104,2023-10-05,4,1446.32
19613,7156,45666,2025-04-09,4,1017.68
19614,31928,41576,2025-06-16,3,1236.51
19615,8364,13041,2025-03-30,2,96.12
19616,31729,17049,2024-02-29,4,1775.36
19617,46506,13764,2024-10-27,2,979.26
19618,23356,28814,2023-12-09,2,896.34
19619,10343,9907,2023-08-11,1,394.06
19620,5772,9923,2024-03-22,2,776.84
19621,22150,5331,2023-11-11,4,1385.84
19622,14728,13246,2024-09-28,1,362.86
19623,35568,41805,2024-09-18,2,345.44
19624,27065,40377,2023-07-30,4,1261.56
19625,44718,49854,2024-01-26,4,1831.92
19626,32158,14733,2024-11-02,1,237.31
19627,692,27668,2025-05-11,1,360.96
19628,42661,38595,2024-02-29,4,1404.24
19629,12795,3851,2023-12-22,4,1758.12
19630,46547,29644,2025-01-08,4,1517.56
19631,10703,42951,2024-10-01,3,260.37
19632,30302,14397,2023-07-26,5,449.75
19633,24724,49441,2023-11-30,3,777.24
19634,43700,24376,2024-04-08,5,956.4
19635,21111,30346,2023-12-26,5,2211.0
19636,26489,17615,2023-07-20,3,74.1
19637,18949,9786,2023-06-29,2,124.36
19638,38921,21583,2024-07-05,3,1263.66
19639,22299,11049,2024-12-15,3,344.25
19640,45083,46413,2024-11-08,2,352.5
19641,44741,49803,2024-11-21,1,177.02
19642,21341,42870,2024-01-08,1,123.45
19643,14692,39583,2024-12-12,1,330.97
19644,45864,1984,2024-09-13,5,1315.5
19645,8998,34185,2023-10-14,4,944.8
19646,46365,41125,2024-10-27,5,1504.5
19647,31968,44348,2025-06-17,2,844.98
19648,30460,31683,2023-06-24,5,2045.65
19649,2559,27399,2025-02-12,3,611.46
19650,24165,7830,2025-04-19,5,1655.2
19651,31687,27742,2023-10-21,2,112.24
19652,12369,39007,2025-03-10,5,1950.45
19653,9160,35995,2025-01-25,2,413.94
19654,39254,47669,2024-01-19,5,1638.0
19655,40429,32349,2024-05-28,4,1686.92
19656,3244,11045,2025-01-21,3,736.83
19657,20314,23288,2024-06-09,2,710.36
19658,21676,1050,2025-05-11,2,662.82
19659,42809,10458,2025-03-05,5,562.95
19660,6085,38144,2023-11-17,3,244.5
19661,27425,17738,2025-02-03,3,1016.85
19662,26323,24913,2024-01-08,1,206.72
19663,20003,19596,2023-09-26,4,266.88
19664,41870,38317,2024-02-17,5,717.95
19665,42751,33121,2024-09-29,3,353.43
19666,44071,20986,2024-09-26,1,96.27
19667,3268,43436,2024-12-27,4,842.96
19668,14363,9151,2023-10-08,5,196.05
19669,21749,38609,2023-09-07,2,93.0
19670,33614,7986,2025-02-02,5,1460.45
19671,18827,4233,2024-06-15,4,22.52
19672,41190,22970,2024-11-22,4,934.96
19673,49070,12535,2023-10-06,3,90.0
19674,39459,8458,2024-04-18,2,705.86
19675,36328,21849,2024-08-23,2,862.5
19676,8786,28897,2024-07-29,4,563.56
19677,44852,47985,2024-10-05,5,2286.0
19678,22105,19880,2024-09-25,4,188.2
19679,27120,44326,2025-05-10,2,641.4
19680,48617,8115,2023-07-31,4,968.36
19681,35503,11833,2025-03-25,4,371.96
19682,44735,32453,2023-10-16,4,1305.24
19683,47762,45019,2023-09-18,1,307.86
19684,42675,7279,2025-01-25,4,720.32
19685,19704,25151,2025-03-22,1,48.14
19686,31316,45713,2024-04-05,2,884.56
19687,26611,46233,2025-03-19,4,1563.56
19688,1340,1155,2023-07-30,1,145.17
19689,10726,42715,2024-11-02,3,537.87
19690,36588,28248,2025-04-05,1,478.51
19691,22989,41377,2025-01-12,4,788.72
19692,13418,22830,2024-03-11,1,195.48
19693,49387,15953,2024-12-31,4,675.32
19694,15910,41705,2025-06-20,1,382.64
19695,45654,493,2025-02-05,5,1441.7
19696,13264,5679,2025-01-25,4,1933.28
19697,45013,49279,2024-12-12,4,764.36
19698,3571,8363,2024-12-14,1,463.97
19699,32888,17188,2025-06-03,5,1472.35
19700,9454,43774,2024-07-05,1,204.48
19701,18006,44549,2023-07-08,3,1480.35
19702,6869,11676,2024-06-06,3,1318.62
19703,6906,16075,2023-08-02,4,646.84
19704,37778,33315,2024-08-16,1,224.39
19705,21573,7226,2024-03-26,2,943.94
19706,15191,46568,2024-12-24,5,1474.9
19707,40927,49157,2023-07-06,2,820.6
19708,30353,40586,2024-09-28,5,185.35
19709,40798,23821,2025-02-11,3,164.04
19710,26121,24797,2023-09-09,5,891.2
19711,27822,14088,2025-01-03,5,865.8
19712,48268,7899,2023-09-16,3,615.24
19713,35713,42874,2025-01-10,5,1227.9
19714,8589,43523,2023-08-19,4,1874.28
19715,9193,45245,2025-03-04,5,149.85
19716,42514,24581,2024-03-02,3,1186.59
19717,23130,45887,2023-07-23,4,845.76
19718,19961,48458,2023-07-23,1,421.17
19719,44956,41139,2024-06-01,3,1296.75
19720,44283,35046,2023-10-13,3,723.21
19721,41590,27575,2025-03-10,3,174.81
19722,42471,2719,2024-08-01,5,756.1
19723,6209,27168,2023-09-04,4,1730.32
19724,43338,37010,2023-09-21,2,307.86
19725,40449,41662,2024-06-27,1,110.5
19726,1182,4763,2023-08-19,5,1664.8
19727,4774,41842,2024-08-30,5,2356.7
19728,35194,40874,2024-04-22,3,360.45
19729,34785,40386,2023-11-05,5,332.45
19730,30433,47920,2025-04-08,3,995.7
19731,20005,27468,2024-03-10,4,1201.16
19732,21599,38282,2023-10-04,4,952.44
19733,6919,33191,2024-09-21,3,346.05
19734,42513,35533,2024-01-26,5,1886.3
19735,29198,46118,2024-10-11,3,1445.31
19736,31359,27037,2024-10-26,3,554.61
19737,13315,5458,2025-03-07,2,309.02
19738,22272,406,2023-07-11,1,296.64
19739,8695,23936,2024-02-18,3,75.48
19740,7507,7238,2025-04-08,4,1549.28
19741,30795,9850,2024-06-11,3,732.39
19742,27677,10282,2025-06-07,5,1147.15
19743,47015,11983,2025-05-24,1,365.34
19744,43884,25304,2024-12-06,4,397.4
19745,38916,30065,2024-11-06,2,760.62
19746,8644,21439,2023-12-26,5,1451.2
19747,13661,26793,2024-06-16,3,1462.32
19748,32870,31091,2023-12-29,1,495.63
19749,10098,21894,2025-04-08,4,1817.24
19750,23973,44451,2024-01-26,1,293.69
19751,35797,13850,2023-12-22,5,1236.75
19752,49768,27347,2024-02-20,4,646.08
19753,16540,42317,2023-10-16,5,593.25
19754,6323,15772,2025-04-05,3,410.58
19755,18120,29683,2023-11-26,3,1481.91
19756,34901,42348,2025-06-16,1,330.33
19757,24983,35481,2023-07-01,1,136.0
19758,11655,4092,2025-02-02,2,856.84
19759,39249,37522,2025-05-19,1,352.21
19760,20740,30646,2025-03-20,2,380.52
19761,26989,26618,2025-02-26,3,804.48
19762,8164,43585,2024-02-01,2,621.28
19763,33565,40536,2023-09-29,2,762.74
19764,27775,15842,2024-09-21,3,180.9
19765,13805,9265,2024-07-19,1,109.07
19766,44592,42564,2023-08-11,5,987.5
19767,49546,1437,2024-08-05,3,1497.72
19768,22593,28872,2025-01-27,5,262.55
19769,7957,11361,2024-01-11,1,356.16
19770,28946,41863,2024-05-11,4,939.92
19771,37501,6958,2025-02-27,3,1320.06
19772,19910,23793,2024-06-29,3,927.93
19773,17123,3229,2024-12-23,4,871.24
19774,43744,8402,2024-08-30,3,577.59
19775,49442,4020,2024-05-01,4,599.84
19776,9584,32954,2024-08-26,2,782.2
19777,49040,36629,2023-07-31,5,393.55
19778,34259,9993,2024-04-12,3,1156.56
19779,11933,13042,2024-08-27,2,786.04
19780,45928,18873,2024-07-20,1,105.32
19781,18874,37088,2025-06-01,5,1897.05
19782,47966,21231,2024-03-11,3,1222.53
19783,48298,40833,2025-02-07,5,922.3
19784,25467,17214,2024-04-29,3,992.7
19785,46600,3071,2023-06-28,2,371.64
19786,41192,810,2023-11-17,5,2388.9
19787,20937,45339,2024-01-30,5,602.75
19788,43091,13365,2025-02-26,3,320.97
19789,18783,16763,2023-11-27,4,539.72
19790,7081,5641,2025-04-27,1,356.98
19791,38621,12043,2023-11-25,1,142.84
19792,35065,6291,2024-05-27,5,574.45
19793,11521,7476,2025-04-24,4,1486.2
19794,38744,27955,2025-02-19,2,77.54
19795,49800,5843,2024-12-03,2,958.98
19796,7434,22417,2025-03-01,1,438.52
19797,10478,25480,2023-10-14,2,524.12
19798,31276,243,2023-09-15,1,123.86
19799,37008,26188,2025-03-19,3,494.79
19800,3400,28362,2023-08-28,3,141.57
19801,25446,38395,2025-05-18,4,750.12
19802,30481,42091,2024-11-07,1,403.98
19803,28410,17153,2023-12-08,3,1398.15
19804,19911,17451,2025-03-02,5,170.7
19805,8334,49372,2024-02-22,5,1566.15
19806,3657,39969,2023-11-08,3,1208.67
19807,4925,6233,2025-02-20,1,98.68
19808,27553,47582,2024-04-30,1,253.67
19809,16484,17873,2023-09-22,4,1915.04
19810,17696,49829,2024-05-20,4,1857.92
19811,2198,8151,2023-10-15,2,974.94
19812,9437,41667,2025-01-04,4,1641.52
19813,2291,34272,2023-09-27,2,73.48
19814,39550,42364,2024-05-25,3,255.12
19815,40835,49155,2025-04-22,5,473.65
19816,39589,13468,2024-03-16,1,499.23
19817,20793,29946,2023-07-14,5,441.25
19818,7764,42578,2023-07-25,5,2280.05
19819,35098,8738,2023-12-14,5,1153.25
19820,32736,31033,2024-09-12,1,66.27
19821,41119,4964,2024-11-29,4,1106.56
19822,6790,7144,2024-06-24,2,577.68
19823,2495,41875,2024-08-24,4,345.6
19824,17734,47780,2024-03-19,2,828.92
19825,27879,44812,2024-03-24,4,1890.64
19826,30244,32181,2024-08-17,1,104.67
19827,26938,45603,2024-01-19,1,29.6
19828,11248,26922,2024-10-22,4,711.12
19829,10879,4495,2025-01-16,3,1140.9
19830,26102,30711,2023-09-21,3,613.74
19831,33930,20050,2023-10-27,1,62.22
19832,15848,32965,2024-03-22,4,520.24
19833,2658,7299,2023-11-06,5,1153.85
19834,21182,19195,2024-06-14,4,987.4
19835,22232,16023,2024-09-16,5,413.9
19836,43962,41951,2024-07-17,5,1515.15
19837,35139,40510,2023-09-22,2,425.56
19838,183,12980,2024-04-08,2,488.32
19839,49413,30522,2023-07-09,3,1341.57
19840,48664,31582,2025-06-11,3,1052.55
19841,25974,14878,2024-07-14,3,1304.97
19842,39199,30440,2024-09-06,3,218.22
19843,15344,28341,2024-07-03,5,1366.45
19844,12042,9924,2024-12-19,4,1828.88
19845,6136,38651,2024-08-16,3,1120.83
19846,18683,47449,2024-04-23,2,618.5
19847,15872,1508,2025-01-12,1,338.58
19848,23640,39286,2024-07-23,1,327.96
19849,29146,37205,2023-07-31,3,1056.03
19850,11063,19956,2023-08-16,2,319.7
19851,47900,26257,2025-01-30,3,237.39
19852,38891,25820,2024-12-14,5,1998.0
19853,185,9958,2025-02-19,4,1873.24
19854,33432,19832,2023-10-27,4,1614.84
19855,21250,48495,2023-10-02,1,425.4
19856,21172,11209,2023-12-25,4,1331.72
19857,33269,45905,2025-03-31,2,134.86
19858,14391,6181,2023-07-29,2,505.74
19859,11226,7310,2024-02-27,5,1105.85
19860,11515,23308,2023-11-06,2,215.26
19861,32303,29669,2024-05-02,4,996.52
19862,33272,43179,2025-01-07,4,1064.4
19863,10903,28587,2024-04-19,4,1808.28
19864,33085,35527,2024-02-19,4,1655.16
19865,34873,14989,2024-05-01,1,99.45
19866,23462,48677,2023-10-23,5,144.45
19867,14704,1445,2023-08-19,3,76.17
19868,26593,18200,2024-02-28,3,503.7
19869,34626,22362,2025-04-25,4,1864.48
19870,34749,31829,2023-10-16,3,383.52
19871,34349,16761,2025-04-02,5,2346.65
19872,21646,12123,2024-01-16,3,1190.28
19873,41670,2832,2024-05-02,5,1688.1
19874,40652,14384,2024-09-23,1,53.85
19875,40156,39148,2025-06-09,2,999.96
19876,39335,11216,2024-09-24,3,1213.38
19877,17206,48374,2023-07-21,5,100.65
19878,15217,38512,2025-03-05,1,166.6
19879,12463,7841,2023-07-29,5,795.75
19880,44856,47465,2025-03-07,4,810.56
