TransactionID,SaleID,TransactionDate,PaymentMethod
29959,43028,2025-05-03,Credit Card
29960,30216,2024-11-28,PayPal
29961,40477,2025-06-10,Debit Card
29962,37708,2025-03-18,PayPal
29963,35418,2025-04-25,UPI
29964,21373,2024-07-15,Debit Card
29965,42001,2024-02-10,UPI
29966,39651,2024-09-15,PayPal
29967,28805,2025-03-31,Debit Card
29968,4683,2024-06-01,PayPal
29969,44848,2025-01-17,Cash
29970,18287,2025-05-19,Credit Card
29971,20739,2024-11-19,Debit Card
29972,7532,2025-02-20,Debit Card
29973,33005,2025-03-11,PayPal
29974,46636,2025-01-07,Cash
29975,4538,2023-12-13,Cash
29976,4294,2025-04-18,Debit Card
29977,26374,2025-05-02,Debit Card
29978,5569,2025-01-11,Debit Card
29979,9787,2025-05-19,Credit Card
29980,37365,2024-07-12,UPI
29981,6151,2024-10-17,UPI
29982,5041,2025-05-13,UPI
29983,1436,2025-05-03,PayPal
29984,41284,2024-08-16,Debit Card
29985,47354,2025-05-01,Credit Card
29986,25833,2024-07-13,UPI
29987,19116,2025-06-20,UPI
29988,35623,2024-11-19,Credit Card
29989,42690,2024-10-04,PayPal
29990,48462,2025-04-06,Cash
29991,6179,2025-02-04,Cash
29992,3252,2025-06-10,UPI
29993,21233,2025-02-12,PayPal
29994,21580,2024-07-10,PayPal
29995,11519,2025-05-13,Debit Card
29996,42731,2025-06-16,Debit Card
29997,9949,2024-12-29,Credit Card
29998,41242,2025-04-17,UPI
29999,23938,2025-01-17,UPI
30000,36177,2025-05-31,UPI
30001,44182,2024-11-09,Credit Card
30002,6094,2024-05-09,UPI
30003,1818,2024-12-29,Debit Card
30004,40647,2025-03-12,Debit Card
30005,31544,2025-05-21,Debit Card
30006,23798,2025-03-04,Debit Card
30007,4116,2024-09-04,Credit Card
30008,32471,2024-08-06,Debit Card
30009,22230,2024-07-04,PayPal
30010,18584,2025-03-27,PayPal
30011,18095,2025-05-31,Debit Card
30012,13780,2025-02-07,Credit Card
30013,47957,2024-01-26,Debit Card
30014,97,2024-12-29,Credit Card
30015,37375,2025-04-01,Debit Card
30016,25354,2024-12-25,Credit Card
30017,24788,2025-06-16,PayPal
30018,31620,2025-06-06,PayPal
30019,5793,2024-03-24,UPI
30020,16537,2024-01-24,UPI
30021,24978,2024-12-13,Cash
30022,18733,2025-06-19,UPI
30023,33694,2024-11-28,Debit Card
30024,12743,2025-03-03,PayPal
30025,2307,2024-09-15,UPI
30026,28416,2024-10-30,Cash
30027,5854,2024-07-09,Debit Card
30028,29712,2025-03-01,PayPal
30029,34695,2024-12-15,Credit Card
30030,22588,2023-09-23,Credit Card
30031,6707,2024-09-29,Cash
30032,19716,2024-06-23,Debit Card
30033,40589,2023-09-15,Credit Card
30034,16105,2024-05-08,UPI
30035,3096,2025-01-13,Debit Card
30036,49129,2023-11-26,Cash
30037,11467,2024-12-30,UPI
30038,12090,2025-04-01,Credit Card
30039,19311,2024-02-22,UPI
30040,43542,2025-06-11,PayPal
30041,14812,2024-11-27,PayPal
30042,68,2025-05-07,UPI
30043,29379,2025-01-09,Debit Card
30044,15230,2025-01-28,Cash
30045,40907,2023-09-17,UPI
30046,43234,2025-06-19,PayPal
30047,23589,2025-04-30,PayPal
30048,38883,2024-09-21,UPI
30049,5502,2024-04-24,Credit Card
30050,38731,2024-09-02,UPI
30051,37940,2025-05-12,PayPal
30052,12817,2025-04-30,Credit Card
30053,41191,2025-06-05,Debit Card
30054,18510,2024-04-17,Credit Card
30055,12162,2025-05-29,Credit Card
30056,24416,2025-06-16,Credit Card
30057,41922,2024-12-18,Credit Card
30058,4804,2025-06-20,Debit Card
30059,28698,2025-04-18,UPI
30060,31956,2025-06-04,Debit Card
30061,14856,2025-03-27,UPI
30062,9495,2025-06-06,PayPal
30063,29020,2024-06-09,Credit Card
30064,37596,2025-05-15,UPI
30065,6873,2024-07-11,Debit Card
30066,13529,2025-03-01,Cash
30067,33825,2024-07-27,Cash
30068,23150,2025-04-14,Cash
30069,19122,2025-03-03,Debit Card
30070,25855,2024-08-03,PayPal
30071,49638,2025-04-21,Credit Card
30072,12542,2025-04-27,Cash
30073,23021,2025-05-10,Debit Card
30074,49317,2024-04-30,UPI
30075,15556,2025-05-23,Credit Card
30076,39382,2025-01-18,UPI
30077,38945,2024-04-01,Cash
30078,21901,2025-04-17,UPI
30079,2835,2025-01-23,UPI
30080,22211,2025-04-11,Cash
30081,22832,2025-06-13,UPI
30082,25491,2025-05-06,Debit Card
30083,31422,2025-04-06,Credit Card
30084,45012,2025-02-27,Credit Card
30085,24086,2025-05-22,Debit Card
30086,42961,2025-02-23,PayPal
30087,19707,2024-01-15,UPI
30088,45634,2024-05-16,Debit Card
30089,47926,2025-06-20,UPI
30090,3786,2025-01-24,Cash
30091,14248,2025-01-14,UPI
30092,17167,2025-06-13,Debit Card
30093,32017,2025-02-16,PayPal
30094,35951,2025-06-17,Credit Card
30095,28276,2024-08-15,UPI
30096,33252,2025-03-25,PayPal
30097,14520,2024-10-04,Credit Card
30098,29616,2024-10-24,UPI
30099,30495,2024-08-20,PayPal
30100,49487,2024-02-18,Credit Card
30101,13050,2024-10-29,Cash
30102,30912,2024-06-25,Cash
30103,8095,2024-05-01,PayPal
30104,33770,2025-02-19,PayPal
30105,40531,2025-02-13,Credit Card
30106,27300,2024-09-21,UPI
30107,24656,2025-06-17,UPI
30108,39340,2025-01-06,UPI
30109,22139,2024-10-14,Credit Card
30110,24332,2024-09-10,Cash
30111,14457,2024-12-18,PayPal
30112,29795,2023-08-19,Cash
30113,17305,2025-01-17,Cash
30114,33186,2025-05-29,UPI
30115,44307,2025-05-25,Credit Card
30116,31436,2025-02-10,Debit Card
30117,38401,2025-06-17,Credit Card
30118,20615,2024-08-25,Debit Card
30119,21760,2025-06-12,PayPal
30120,11680,2025-06-18,UPI
30121,15781,2024-02-08,UPI
30122,46513,2025-04-24,UPI
30123,44884,2025-03-02,PayPal
30124,43370,2025-01-02,UPI
30125,19648,2024-03-30,UPI
30126,40024,2024-08-16,Debit Card
30127,39545,2024-03-14,UPI
30128,8830,2025-04-19,Credit Card
30129,6074,2025-04-26,UPI
30130,26889,2025-04-21,PayPal
30131,34004,2024-12-28,Cash
30132,40796,2025-03-15,Cash
30133,22174,2025-03-23,Debit Card
30134,42154,2025-05-20,PayPal
30135,43886,2025-01-16,PayPal
30136,10243,2025-06-13,Cash
30137,25214,2025-01-25,PayPal
30138,22922,2024-08-23,UPI
30139,5744,2025-02-07,UPI
30140,16630,2025-04-23,Credit Card
30141,35562,2025-04-25,UPI
30142,21512,2024-10-17,UPI
30143,22433,2024-12-20,Credit Card
30144,10718,2025-04-22,Credit Card
30145,2360,2025-06-19,UPI
30146,17454,2024-07-11,Credit Card
30147,18431,2025-04-03,Debit Card
30148,46058,2023-12-20,Credit Card
30149,36367,2024-12-22,Debit Card
30150,3339,2024-04-18,Credit Card
30151,19512,2024-02-17,Cash
30152,47855,2024-12-02,Debit Card
30153,9478,2025-06-09,Cash
30154,6101,2025-06-19,Cash
30155,8319,2025-02-02,PayPal
30156,19102,2024-12-07,Credit Card
30157,20613,2024-07-22,Cash
30158,19647,2025-06-17,Credit Card
30159,26937,2024-08-02,UPI
30160,24711,2025-04-17,UPI
30161,28216,2024-09-25,UPI
30162,45519,2024-10-07,Credit Card
30163,1472,2024-03-20,Credit Card
30164,8033,2025-05-19,PayPal
30165,22541,2024-06-14,Debit Card
30166,559,2025-03-30,PayPal
30167,12223,2025-04-19,UPI
30168,26027,2023-07-22,Credit Card
30169,19492,2024-01-15,Debit Card
30170,4534,2024-04-20,Debit Card
30171,26430,2025-05-07,PayPal
30172,32815,2024-12-25,PayPal
30173,49525,2025-02-06,UPI
30174,3537,2024-11-04,Debit Card
30175,33057,2024-11-21,PayPal
30176,23072,2025-06-12,UPI
30177,8937,2025-06-12,Cash
30178,18130,2024-12-27,PayPal
30179,11322,2024-10-22,Debit Card
30180,41715,2025-06-05,UPI
30181,27730,2025-03-21,UPI
30182,1079,2023-11-27,UPI
30183,37560,2024-10-26,Cash
30184,4593,2025-03-23,UPI
30185,16686,2024-12-13,Debit Card
30186,25177,2025-01-12,Debit Card
30187,48396,2024-06-15,Credit Card
30188,9356,2024-06-03,Debit Card
30189,49226,2024-11-05,Credit Card
30190,20669,2024-07-30,PayPal
30191,29311,2024-11-13,Cash
30192,14279,2025-06-08,PayPal
30193,44097,2025-01-31,PayPal
30194,20589,2025-03-03,Debit Card
30195,46126,2025-03-26,Debit Card
30196,47912,2025-04-23,Cash
30197,40884,2024-12-09,PayPal
30198,11245,2025-01-23,Credit Card
30199,12318,2024-02-07,Credit Card
30200,3419,2024-10-09,Cash
30201,40763,2025-06-16,UPI
30202,858,2024-05-31,Credit Card
30203,13687,2025-06-06,PayPal
30204,40714,2025-04-02,Cash
30205,48289,2024-02-10,PayPal
30206,34106,2025-06-11,Credit Card
30207,4406,2024-06-26,Debit Card
30208,28415,2024-11-17,UPI
30209,6436,2025-01-28,Cash
30210,3466,2025-04-20,PayPal
30211,15860,2024-11-23,Debit Card
30212,22656,2025-06-20,Credit Card
30213,31934,2024-12-06,Cash
30214,25434,2025-01-22,Debit Card
30215,9002,2024-10-01,UPI
30216,26283,2024-06-27,Cash
30217,3746,2024-02-27,PayPal
30218,20914,2024-09-02,Credit Card
30219,27158,2025-05-19,Credit Card
30220,13947,2025-04-29,Cash
30221,46464,2024-06-15,Cash
30222,37418,2024-09-26,UPI
30223,23766,2024-07-12,Cash
30224,14399,2024-08-11,Credit Card
30225,8615,2025-03-09,Credit Card
30226,27178,2024-11-20,Debit Card
30227,12651,2024-09-30,Cash
30228,24326,2025-06-02,PayPal
30229,23047,2024-11-10,Cash
30230,15611,2025-04-05,Debit Card
30231,34637,2024-10-20,UPI
30232,30131,2024-12-28,Debit Card
30233,2766,2024-06-18,PayPal
30234,24860,2024-06-28,Debit Card
30235,2707,2024-01-06,Credit Card
30236,32349,2025-05-25,Credit Card
30237,8553,2024-06-29,Debit Card
30238,739,2025-03-03,UPI
30239,33632,2025-05-16,Cash
30240,22437,2025-06-18,Debit Card
30241,4902,2024-10-14,Cash
30242,16669,2023-09-11,PayPal
30243,9458,2025-04-21,Credit Card
30244,47522,2024-10-24,Credit Card
30245,29763,2025-06-08,Debit Card
30246,29787,2024-05-26,Cash
30247,1851,2025-03-03,UPI
30248,43237,2023-12-27,UPI
30249,20415,2024-02-10,Cash
30250,6477,2025-03-04,Credit Card
30251,11543,2025-05-11,Credit Card
30252,43518,2024-06-14,PayPal
30253,39559,2025-04-08,Debit Card
30254,29923,2025-02-10,PayPal
30255,35524,2024-11-06,Credit Card
30256,46023,2024-10-05,Credit Card
30257,7485,2025-04-26,Credit Card
30258,9799,2025-03-04,PayPal
30259,17793,2023-11-21,Cash
30260,42364,2024-12-15,Credit Card
30261,12208,2025-04-18,Debit Card
30262,32489,2025-05-25,Debit Card
30263,24880,2025-05-10,Cash
30264,34918,2025-04-05,PayPal
30265,29287,2025-04-26,PayPal
30266,13826,2024-09-14,Credit Card
30267,36758,2025-03-30,PayPal
30268,40875,2024-11-21,Credit Card
30269,39952,2024-07-05,Cash
30270,5755,2024-04-23,Cash
30271,23362,2024-06-14,Debit Card
30272,45931,2025-03-17,PayPal
30273,1045,2025-01-28,Credit Card
30274,526,2025-01-01,Credit Card
30275,21401,2023-10-28,Cash
30276,23932,2025-02-16,Credit Card
30277,26756,2025-06-09,Cash
30278,10525,2025-05-24,Debit Card
30279,38140,2025-04-29,Cash
30280,5466,2025-02-13,UPI
30281,49555,2024-11-29,Credit Card
30282,47960,2024-12-23,Debit Card
30283,32525,2024-01-24,PayPal
30284,49221,2025-04-01,UPI
30285,26837,2025-03-19,Cash
30286,47143,2025-05-26,Cash
30287,46908,2025-06-14,Credit Card
30288,10675,2025-06-09,UPI
30289,20051,2025-05-09,Debit Card
30290,10302,2024-08-30,Debit Card
30291,1387,2025-05-26,Credit Card
30292,45268,2025-05-25,UPI
30293,9717,2025-02-07,Debit Card
30294,19357,2025-02-12,Debit Card
30295,38069,2024-12-24,UPI
30296,543,2025-03-19,Credit Card
30297,42718,2025-06-12,Cash
30298,34858,2025-02-08,Debit Card
30299,20723,2025-06-15,PayPal
30300,4721,2024-10-02,UPI
30301,5110,2024-03-03,Debit Card
30302,10814,2024-03-08,UPI
30303,21470,2025-02-21,Cash
30304,48266,2025-06-01,Cash
30305,10266,2025-05-27,UPI
30306,33234,2025-03-31,Debit Card
30307,7796,2025-04-30,Credit Card
30308,536,2024-12-20,UPI
30309,7722,2024-06-20,Debit Card
30310,16744,2025-06-06,PayPal
30311,25300,2025-06-20,PayPal
30312,41339,2025-01-26,UPI
30313,35339,2024-11-09,Cash
30314,36800,2024-06-11,Credit Card
30315,28136,2024-11-27,PayPal
30316,19883,2025-05-21,PayPal
30317,30771,2024-08-16,Debit Card
30318,8968,2024-10-20,UPI
30319,4616,2024-01-15,Cash
30320,32139,2024-10-20,PayPal
30321,965,2023-10-07,PayPal
30322,45423,2024-07-30,Debit Card
30323,27679,2025-05-27,Debit Card
30324,11735,2025-02-16,Debit Card
30325,45017,2025-06-06,Cash
30326,41411,2025-03-02,Cash
30327,33932,2024-07-22,UPI
30328,5507,2024-03-10,Debit Card
30329,6722,2025-04-21,UPI
30330,14912,2025-01-12,UPI
30331,38439,2024-02-20,Debit Card
30332,37770,2025-03-15,Debit Card
30333,44906,2024-11-08,UPI
30334,25609,2025-05-17,PayPal
30335,25876,2024-10-09,Cash
30336,46956,2025-06-08,Cash
30337,35640,2024-06-05,PayPal
30338,19738,2023-11-25,Debit Card
30339,12687,2025-06-03,PayPal
30340,669,2024-07-23,Debit Card
30341,26462,2025-04-23,UPI
30342,5572,2025-05-27,Cash
30343,15188,2025-01-21,Credit Card
30344,40273,2025-06-16,Credit Card
30345,48974,2025-02-15,Credit Card
30346,19327,2024-09-25,Debit Card
30347,7172,2025-03-14,PayPal
30348,19125,2025-04-28,PayPal
30349,40788,2025-05-19,UPI
30350,27451,2025-06-14,Debit Card
30351,37681,2024-03-26,Credit Card
30352,5512,2025-06-16,Debit Card
30353,36293,2025-04-28,UPI
30354,22026,2024-12-14,Cash
30355,34616,2025-01-18,PayPal
30356,34107,2024-11-11,UPI
30357,378,2025-04-16,UPI
30358,34924,2025-03-10,Debit Card
30359,5438,2025-02-08,Debit Card
30360,44617,2025-02-26,Cash
30361,11812,2025-05-15,Cash
30362,6690,2025-04-27,Debit Card
30363,23304,2025-06-13,Cash
30364,18677,2024-09-26,UPI
30365,23452,2024-11-03,Cash
30366,23167,2025-06-11,UPI
30367,6863,2024-11-25,UPI
30368,36696,2025-03-21,Debit Card
30369,7970,2024-10-12,Cash
30370,43643,2024-07-23,Debit Card
30371,37349,2025-01-25,UPI
30372,13980,2025-05-10,UPI
30373,7946,2025-05-21,UPI
30374,43388,2024-05-16,Credit Card
30375,122,2025-04-18,PayPal
30376,28650,2025-05-07,Debit Card
30377,22083,2025-03-14,Credit Card
30378,16395,2024-09-18,PayPal
30379,28948,2024-07-29,Debit Card
30380,44935,2025-05-11,PayPal
30381,23296,2024-09-24,UPI
30382,5553,2024-03-19,Debit Card
30383,41233,2025-05-12,Debit Card
30384,6709,2025-05-15,Credit Card
30385,42817,2023-10-31,PayPal
30386,33466,2025-06-17,Debit Card
30387,8598,2025-06-12,PayPal
30388,5141,2025-01-28,UPI
30389,30737,2024-07-25,Debit Card
30390,47689,2024-05-06,Debit Card
30391,23836,2025-06-09,Debit Card
30392,6684,2025-01-12,PayPal
30393,41502,2025-04-14,UPI
30394,42093,2024-08-11,Credit Card
30395,8332,2025-05-09,Cash
30396,26797,2025-05-18,Debit Card
30397,7850,2024-01-25,PayPal
30398,10263,2024-04-30,PayPal
30399,35911,2023-12-25,Debit Card
30400,20639,2025-04-21,Cash
30401,15709,2024-10-13,PayPal
30402,19089,2025-04-01,Debit Card
30403,28026,2024-12-19,Cash
30404,1185,2025-04-07,UPI
30405,31529,2025-01-06,Cash
30406,43353,2025-05-05,Debit Card
30407,8656,2024-11-10,Credit Card
30408,26104,2025-01-20,Cash
30409,18765,2024-08-03,UPI
30410,18478,2024-09-06,PayPal
30411,47289,2025-04-20,Credit Card
30412,30522,2025-03-12,Cash
30413,23294,2025-02-09,PayPal
30414,13948,2024-09-27,Cash
30415,20564,2025-05-08,Credit Card
30416,36428,2024-04-22,Debit Card
30417,4061,2024-12-27,PayPal
30418,44356,2025-06-16,Debit Card
30419,16080,2025-05-02,PayPal
30420,29156,2025-05-13,UPI
30421,29099,2024-12-06,Debit Card
30422,35638,2024-10-16,PayPal
30423,26343,2024-04-23,Credit Card
30424,27891,2025-04-24,Debit Card
30425,46183,2024-08-23,Debit Card
30426,43968,2025-05-30,PayPal
30427,4866,2025-03-11,Cash
30428,26237,2024-08-29,Credit Card
30429,29690,2025-02-10,Debit Card
30430,47110,2024-05-01,Cash
30431,3492,2024-07-08,UPI
30432,31243,2024-09-13,Debit Card
30433,42254,2024-10-18,UPI
30434,43289,2025-03-13,UPI
30435,19179,2024-08-01,Cash
30436,27728,2024-07-19,UPI
30437,21578,2025-02-23,PayPal
30438,43938,2025-02-24,Credit Card
30439,48809,2025-04-21,PayPal
30440,8997,2025-05-08,PayPal
30441,37626,2025-06-01,Debit Card
30442,24445,2025-06-13,PayPal
30443,28632,2025-01-07,PayPal
30444,30686,2024-10-16,PayPal
30445,27210,2025-05-18,Credit Card
30446,6087,2024-08-18,Debit Card
30447,29385,2024-08-14,Cash
30448,4846,2025-02-13,PayPal
30449,34635,2024-08-14,Cash
30450,8667,2025-03-19,Debit Card
30451,28317,2024-06-23,UPI
30452,6905,2025-04-08,Debit Card
30453,14726,2025-02-01,Debit Card
30454,34893,2025-02-24,Debit Card
30455,33319,2025-06-16,Debit Card
30456,44694,2024-11-07,UPI
30457,21346,2025-02-02,PayPal
30458,1295,2025-03-05,Cash
30459,46068,2024-11-26,PayPal
30460,42814,2024-07-13,PayPal
30461,22799,2025-02-25,UPI
30462,47038,2025-02-25,Cash
30463,7161,2025-02-08,UPI
30464,35578,2023-12-21,PayPal
30465,31094,2024-11-11,Credit Card
30466,23725,2024-10-29,Debit Card
30467,1618,2024-12-23,Debit Card
30468,8209,2024-06-18,Credit Card
30469,15479,2023-10-18,Credit Card
30470,32988,2025-03-07,UPI
30471,6391,2025-05-12,UPI
30472,12694,2025-05-27,Debit Card
30473,25919,2024-10-20,Credit Card
30474,46337,2025-05-31,Credit Card
30475,45477,2024-08-16,Cash
30476,31682,2025-03-20,PayPal
30477,24106,2024-03-02,Debit Card
30478,7958,2025-03-06,Credit Card
30479,42109,2024-12-02,UPI
30480,6847,2025-03-17,Debit Card
30481,41899,2024-10-17,Cash
30482,44877,2024-10-21,PayPal
30483,15296,2025-04-05,Debit Card
30484,6877,2025-06-20,PayPal
30485,39448,2024-05-28,Cash
30486,2682,2025-02-01,Cash
30487,27478,2024-06-07,Cash
30488,23138,2024-02-26,Credit Card
30489,7645,2024-06-10,Credit Card
30490,1208,2025-05-20,UPI
30491,31211,2024-10-19,PayPal
30492,30809,2024-11-10,Credit Card
30493,9899,2024-12-21,Cash
30494,7362,2024-06-02,Credit Card
30495,21574,2025-04-03,Credit Card
30496,16556,2025-03-17,Credit Card
30497,20406,2025-04-07,UPI
30498,39659,2025-04-17,UPI
30499,37638,2025-01-18,Cash
30500,13796,2023-12-04,Cash
30501,22640,2025-03-28,Credit Card
30502,10296,2023-11-12,Credit Card
30503,27758,2024-09-10,UPI
30504,22438,2025-06-20,UPI
30505,7903,2025-02-12,Cash
30506,30031,2023-10-14,Credit Card
30507,18375,2025-04-03,Debit Card
30508,22290,2025-05-18,Credit Card
30509,49172,2023-11-03,Credit Card
30510,29425,2024-09-06,UPI
30511,49097,2024-07-30,Cash
30512,30321,2024-08-21,Credit Card
30513,11645,2025-03-14,PayPal
30514,22324,2025-06-04,Credit Card
30515,19252,2025-02-09,PayPal
30516,41444,2024-03-22,UPI
30517,35987,2024-12-07,Debit Card
30518,32939,2024-11-17,Credit Card
30519,10015,2025-04-04,Credit Card
30520,14139,2024-10-05,UPI
30521,6943,2025-06-06,PayPal
30522,49212,2023-12-15,Debit Card
30523,25686,2025-05-05,Cash
30524,49427,2024-11-16,PayPal
30525,39743,2025-04-16,Cash
30526,35655,2025-03-18,PayPal
30527,26607,2024-07-13,UPI
30528,49053,2024-12-22,UPI
30529,35279,2024-11-06,Cash
30530,4482,2025-06-08,Credit Card
30531,8016,2025-02-15,Cash
30532,32825,2024-11-06,PayPal
30533,45436,2025-06-11,Credit Card
30534,47954,2025-02-11,Credit Card
30535,10785,2024-07-21,Credit Card
30536,47384,2024-12-18,Debit Card
30537,13270,2024-01-05,Credit Card
30538,13966,2024-12-14,PayPal
30539,26589,2025-01-31,Credit Card
30540,16526,2025-06-13,Debit Card
30541,23283,2024-11-08,Debit Card
30542,5736,2025-06-17,Credit Card
30543,21208,2024-07-29,PayPal
30544,16411,2025-05-16,PayPal
30545,33498,2025-05-25,Cash
30546,9457,2025-02-17,UPI
30547,17180,2025-03-11,UPI
30548,28724,2024-05-19,Credit Card
30549,12870,2025-06-12,Cash
30550,7361,2025-05-22,UPI
30551,43115,2025-02-22,UPI
30552,11689,2025-02-16,PayPal
30553,7783,2025-06-12,Cash
30554,28138,2025-02-08,PayPal
30555,33848,2024-12-05,Debit Card
30556,27547,2025-05-18,PayPal
30557,41106,2025-03-29,Cash
30558,12050,2025-04-27,Debit Card
30559,45181,2024-10-02,Debit Card
30560,39069,2025-05-05,UPI
30561,38945,2024-09-15,Cash
30562,7135,2025-02-01,Credit Card
30563,15151,2025-04-20,Credit Card
30564,41282,2025-06-04,Cash
30565,10989,2025-05-18,Cash
30566,12621,2025-06-20,Cash
30567,11742,2025-04-14,Cash
30568,37452,2025-05-26,Cash
30569,6696,2025-02-01,Credit Card
30570,6321,2025-06-14,Cash
30571,2317,2025-06-11,UPI
30572,43717,2024-11-23,Cash
30573,23040,2025-05-04,Debit Card
30574,1282,2025-05-28,Debit Card
30575,36643,2024-09-24,Cash
30576,44601,2024-08-25,Cash
30577,38214,2024-10-01,PayPal
30578,3758,2025-02-22,PayPal
30579,18485,2025-06-18,Debit Card
30580,47528,2025-03-20,Credit Card
30581,26942,2024-01-28,PayPal
30582,41775,2025-03-12,Cash
30583,36010,2025-02-18,UPI
30584,4837,2024-01-02,UPI
30585,6803,2025-01-27,Credit Card
30586,6964,2024-04-21,Credit Card
30587,46045,2025-02-07,UPI
30588,5020,2025-03-25,Credit Card
30589,9285,2024-12-12,Cash
30590,21191,2025-01-16,Credit Card
30591,26424,2024-06-27,Cash
30592,10345,2025-06-07,Credit Card
30593,41713,2025-06-15,Credit Card
30594,5178,2025-05-19,Credit Card
30595,23651,2024-10-06,Credit Card
30596,16535,2025-02-13,Cash
30597,38379,2024-02-05,Debit Card
30598,19371,2025-04-27,Cash
30599,7664,2024-08-15,Debit Card
30600,683,2025-05-27,Credit Card
30601,20821,2023-09-12,UPI
30602,3258,2025-05-17,Credit Card
30603,10124,2024-05-04,Cash
30604,7187,2025-05-02,PayPal
30605,40412,2025-03-18,Cash
